plan_name,tot_nonmiss,obs_purchase,pred_purchase,region,year
Small_SIL,1035,138,0.4698759550613184,4,2019
Uninsured,1035,309,4.736541435803526,4,2019
ANT_BR,1012,12,2.5787944132494376,5,2014
ANT_BR_HSA,1012,1,1.3201313147493614,5,2014
ANT_G,1012,0,205.30128788329006,5,2014
ANT_P,1012,4,495.12695988896996,5,2014
ANT_SIL,1012,41,44.63310014404705,5,2014
BS_BR,1012,12,0.08905336790423013,5,2014
BS_BR_HSA,1012,2,0.04351192591609918,5,2014
BS_G,1012,18,18.775373790566274,5,2014
BS_P,1012,7,32.897083454234945,5,2014
BS_SIL,1012,209,2.8178215768607586,5,2014
HN_BR,1012,0,0.001408043322584844,5,2014
HN_G,1012,2,1.0571925223369325,5,2014
HN_P,1012,2,4.4321675094747555,5,2014
HN_SIL,1012,5,0.1735792372339138,5,2014
KA_BR,1012,47,0.5445616097431409,5,2014
KA_G,1012,12,75.05134442309647,5,2014
KA_P,1012,25,105.71806003135957,5,2014
KA_SIL,1012,174,9.31096255038809,5,2014
Small_BR,1012,0,0.11453453971154562,5,2014
Small_G,1012,3,1.4606840822508576,5,2014
Small_P,1012,1,2.4101796855935325,5,2014
Small_SIL,1012,20,0.5815640397524449,5,2014
Uninsured,1012,415,7.5606439659479845,5,2014
ANT_BR,1176,25,3.4444938829823495,5,2015
ANT_BR_HSA,1176,2,1.761863462843403,5,2015
ANT_G,1176,1,235.59769900971185,5,2015
ANT_P,1176,4,621.2000422448112,5,2015
ANT_SIL,1176,29,54.07144719926872,5,2015
BS_BR,1176,28,0.12758672366278054,5,2015
BS_BR_HSA,1176,5,0.0624237667764228,5,2015
BS_G,1176,25,22.58583261333424,5,2015
BS_P,1176,14,38.216946897701526,5,2015
BS_SIL,1176,211,3.8127323744570707,5,2015
HN_BR,1176,0,0.0023292304797351967,5,2015
HN_G,1176,0,1.3368573814957627,5,2015
HN_P,1176,2,5.44173435218183,5,2015
HN_SIL,1176,1,0.25103746862016185,5,2015
KA_BR,1176,158,0.7301324331259366,5,2015
KA_G,1176,19,72.88492953195961,5,2015
KA_P,1176,25,94.43484737447626,5,2015
KA_SIL,1176,271,10.86328294538296,5,2015
Uninsured,1176,356,9.173781106728084,5,2015
ANT_BR,1201,10,2.8425266332320374,5,2016
ANT_BR_HSA,1201,4,1.2559018902352326,5,2016
ANT_G,1201,1,239.6054497699384,5,2016
ANT_P,1201,2,668.0250825997407,5,2016
ANT_SIL,1201,18,46.973677045001644,5,2016
BS_BR,1201,31,0.10343642564673791,5,2016
BS_BR_HSA,1201,7,0.053152881619785486,5,2016
BS_G,1201,29,21.597207428137537,5,2016
BS_P,1201,7,70.42516925456962,5,2016
BS_SIL,1201,303,2.8804807267642345,5,2016
HN_BR,1201,2,0.0016399407671592312,5,2016
HN_G,1201,1,0.7279226575511629,5,2016
HN_P,1201,0,1.746807914760694,5,2016
HN_SIL,1201,7,0.13362826138777398,5,2016
KA_BR,1201,102,0.594528291281255,5,2016
KA_BR_HSA,1201,30,0.2868017265638793,5,2016
KA_G,1201,20,54.60908535354223,5,2016
KA_P,1201,18,73.00709883664771,5,2016
KA_SIL,1201,302,8.69254323829037,5,2016
Uninsured,1201,307,7.437859124321873,5,2016
ANT_BR,1224,7,1.5100838887710797,5,2017
ANT_BR_HSA,1224,8,0.729054377801619,5,2017
ANT_G,1224,1,192.66370034122332,5,2017
ANT_P,1224,0,763.1052124920424,5,2017
ANT_SIL,1224,11,32.611020650890595,5,2017
BS_BR,1224,22,0.0605341455975496,5,2017
BS_BR_HSA,1224,10,0.028402779734273523,5,2017
BS_G,1224,9,14.27977097203442,5,2017
BS_G3,1224,0,14.83192799887213,5,2017
BS_P,1224,8,52.2210526235815,5,2017
BS_P3,1224,0,68.767665471447,5,2017
BS_SIL,1224,245,1.8312971738299124,5,2017
BS_SIL3,1224,1,1.748533533280513,5,2017
HN_BR,1224,3,9.059688694945048e-4,5,2017
HN_G,1224,1,0.5037679646956095,5,2017
HN_P,1224,0,1.3574798926973954,5,2017
HN_SIL,1224,6,0.08561712436156187,5,2017
KA_BR,1224,132,0.2379366822957927,5,2017
KA_BR_HSA,1224,20,0.12178824529877656,5,2017
KA_G,1224,22,21.269041842149697,5,2017
KA_G_COIN,1224,14,18.702482648749427,5,2017
KA_P,1224,23,29.009968746652063,5,2017
KA_SIL,1224,403,3.7408607364888824,5,2017
Uninsured,1224,278,4.581893698634951,5,2017
BS_BR,1190,32,0.15612494506778243,5,2018
BS_BR_HSA,1190,10,0.07595621720948427,5,2018
BS_G,1190,16,49.53631327289465,5,2018
BS_G3,1190,0,45.8175198032121,5,2018
BS_P,1190,4,305.9041039708247,5,2018
BS_P3,1190,0,604.2382356729357,5,2018
BS_SIL,1190,155,7.689437631367766,5,2018
BS_SIL3,1190,0,5.793563434904884,5,2018
HN_BR,1190,1,0.002550472530633686,5,2018
HN_G,1190,0,1.5131664774557092,5,2018
HN_P,1190,0,4.041323477492552,5,2018
HN_SIL,1190,2,0.3984356713982706,5,2018
KA_BR,1190,117,0.5968348987537883,5,2018
KA_BR_HSA,1190,31,0.3002794964925744,5,2018
KA_G,1190,78,45.62615622323338,5,2018
KA_G_COIN,1190,89,39.88258911667482,5,2018
KA_P,1190,82,59.82131385709997,5,2018
KA_SIL,1190,331,11.615677927311554,5,2018
Uninsured,1190,242,6.9904174331396565,5,2018
BS_BR,987,18,0.09129512103018893,5,2019
BS_BR_HSA,987,6,0.044817941832445723,5,2019
BS_G,987,11,33.53942040915234,5,2019
BS_G3,987,1,30.372367393078196,5,2019
BS_P,987,2,240.03356678833958,5,2019
BS_P3,987,0,552.5936838021612,5,2019
BS_SIL,987,132,4.864707063490518,5,2019
BS_SIL3,987,1,3.635145452439027,5,2019
HN_BR,987,1,0.0016253390559758934,5,2019
HN_G,987,0,1.48155659799302,5,2019
HN_P,987,0,5.274517663569104,5,2019
HN_SIL,987,2,0.34109612453848376,5,2019
KA_BR,987,74,0.33079626606849366,5,2019
KA_BR_HSA,987,17,0.1580910332739898,5,2019
KA_G,987,44,32.624724069411165,5,2019
KA_G_COIN,987,60,27.091352452747323,5,2019
KA_P,987,63,43.965026858564514,5,2019
KA_SIL,987,252,6.1807517744866445,5,2019
Uninsured,987,303,4.3754578487677795,5,2019
ANT_BR,1647,83,4.467272486823982,6,2014
ANT_BR_HSA,1647,3,2.2853619277257056,6,2014
ANT_G,1647,18,317.8468201994786,6,2014
ANT_P,1647,10,716.171709212783,6,2014
ANT_SIL,1647,206,73.83371818041267,6,2014
BS_BR,1647,28,0.1551816798894918,6,2014
BS_BR_HSA,1647,14,0.07595583341994736,6,2014
BS_G,1647,17,29.998217841573318,6,2014
BS_P,1647,16,50.2398808006825,6,2014
BS_SIL,1647,257,4.747874232885399,6,2014
KA_BR,1647,77,1.1052805226316724,6,2014
KA_G,1647,21,166.51942080219223,6,2014
KA_P,1647,32,246.44916747537494,6,2014
KA_SIL,1647,225,19.645921534092313,6,2014
Uninsured,1647,640,13.458217270034288,6,2014
ANT_BR,1948,83,6.036892260567521,6,2015
ANT_BR_HSA,1948,9,3.0865493302222005,6,2015
ANT_G,1948,11,383.50978833224764,6,2015
ANT_P,1948,12,950.0908253622719,6,2015
ANT_SIL,1948,209,92.23227854965725,6,2015
BS_BR,1948,44,0.22971541408474183,6,2015
BS_BR_HSA,1948,11,0.11246951393715143,6,2015
BS_G,1948,15,38.94827335118789,6,2015
BS_P,1948,17,65.00448019966875,6,2015
BS_SIL,1948,318,6.7571023584718235,6,2015
KA_BR,1948,218,1.4501141045619599,6,2015
KA_G,1948,25,154.79776130069217,6,2015
KA_P,1948,28,207.19632994274752,6,2015
KA_SIL,1948,436,22.251834373673383,6,2015
Uninsured,1948,512,16.29558560600815,6,2015
ANT_BR,2011,59,5.188246269302412,6,2016
ANT_BR_HSA,2011,12,2.2953466671801053,6,2016
ANT_G,2011,7,401.97166673192686,6,2016
ANT_P,2011,3,1101.5046131262882,6,2016
ANT_SIL,2011,84,83.38666350369368,6,2016
BS_BR,2011,50,0.1834399292200445,6,2016
BS_BR_HSA,2011,14,0.09417903711996685,6,2016
BS_G,2011,21,33.93178874747943,6,2016
BS_P,2011,6,97.96649042685105,6,2016
BS_SIL,2011,473,4.931262946159057,6,2016
KA_BR,2011,204,1.1730812236536265,6,2016
KA_BR_HSA,2011,61,0.5651440130321442,6,2016
KA_G,2011,22,105.15743518914188,6,2016
KA_P,2011,33,142.26390864471594,6,2016
KA_SIL,2011,446,17.13033426085863,6,2016
Uninsured,2011,516,13.256399283376902,6,2016
ANT_BR,1978,22,2.890108744026242,6,2017
ANT_BR_HSA,1978,6,1.395818227527743,6,2017
ANT_G,1978,1,341.27981571613327,6,2017
ANT_P,1978,4,1301.4899118438914,6,2017
ANT_SIL,1978,33,60.79691135262265,6,2017
BS_BR,1978,61,0.09876677609944431,6,2017
BS_BR_HSA,1978,28,0.04672137694914186,6,2017
BS_G,1978,19,19.522072866759355,6,2017
BS_G3,1978,0,10.981184346789867,6,2017
BS_P,1978,6,55.27858479991269,6,2017
BS_P3,1978,0,25.343647240037743,6,2017
BS_SIL,1978,424,2.817228981951299,6,2017
BS_SIL3,1978,0,1.699630956877764,6,2017
KA_BR,1978,277,0.483701792354089,6,2017
KA_BR_HSA,1978,38,0.24767570282992968,6,2017
KA_G,1978,26,42.37727702474301,6,2017
KA_G_COIN,1978,18,37.17112706717116,6,2017
KA_P,1978,44,58.12598185677484,6,2017
KA_SIL,1978,514,7.61393716322915,6,2017
Uninsured,1978,457,8.339896163319116,6,2017
BS_BR,1968,73,0.3683932080636908,6,2018
BS_BR_HSA,1968,17,0.17913928239239924,6,2018
BS_G,1968,16,112.81186742772886,6,2018
BS_G3,1968,1,55.58082170124522,6,2018
BS_P,1968,8,923.2318527716387,6,2018
BS_P3,1968,0,373.2020461868038,6,2018
BS_SIL,1968,230,17.97829689942059,6,2018
BS_SIL3,1968,62,8.327581248300135,6,2018
KA_BR,1968,315,1.5809859065200977,6,2018
KA_BR_HSA,1968,57,0.7947292689564937,6,2018
KA_G,1968,76,131.62279038251253,6,2018
KA_G_COIN,1968,145,112.70950731618939,6,2018
KA_P,1968,51,180.32055087727275,6,2018
KA_SIL,1968,447,34.98674463882287,6,2018
Uninsured,1968,470,14.304692884132447,6,2018
BS_BR,1681,57,0.24096785253603636,6,2019
BS_BR_HSA,1681,19,0.11826935886799943,6,2019
BS_G,1681,15,89.62223753560524,6,2019
BS_G3,1681,0,35.3318603536888,6,2019
BS_P,1681,6,918.8713618948038,6,2019
BS_P3,1681,0,255.2221431878609,6,2019
BS_SIL,1681,151,12.93328446578168,6,2019
BS_SIL3,1681,45,4.999370103012395,6,2019
KA_BR,1681,217,0.9762010443146273,6,2019
KA_BR_HSA,1681,54,0.46427622548991887,6,2019
KA_G,1681,47,103.68526403472188,6,2019
KA_G_COIN,1681,102,84.44294651270141,6,2019
KA_P,1681,35,144.49262142988817,6,2019
KA_SIL,1681,450,19.46018388313623,6,2019
Uninsured,1681,483,10.139012117590893,6,2019
ANT_BR,1762,170,3.1151142829791665,7,2014
ANT_BR_HSA,1762,18,1.5923673906929974,7,2014
ANT_G,1762,16,195.80129563716167,7,2014
ANT_G3,1762,1,142.90651757027157,7,2014
ANT_P,1762,9,402.1769959777983,7,2014
ANT_P3,1762,1,297.32128393878077,7,2014
ANT_SIL,1762,394,48.93478634333535,7,2014
ANT_SIL3,1762,42,29.677614376007835,7,2014
BS_BR,1762,12,0.16641684578298924,7,2014
BS_BR_HSA,1762,7,0.08083068280050024,7,2014
BS_G,1762,6,41.6367487952398,7,2014
BS_P,1762,8,90.58634040762868,7,2014
BS_SIL,1762,84,5.667917111044532,7,2014
HN_BR,1762,14,0.001964654364625748,7,2014
HN_G,1762,2,1.2508369705143945,7,2014
HN_P,1762,1,4.614940023110983,7,2014
HN_SIL,1762,16,0.22587400850263545,7,2014
KA_BR,1762,61,0.9626888727322445,7,2014
KA_G,1762,11,175.50358934289235,7,2014
KA_P,1762,10,282.0656059351147,7,2014
KA_SIL,1762,126,18.516644759651516,7,2014
Small_BR,1762,8,0.13115756577375698,7,2014
Small_G,1762,2,2.190455536291363,7,2014
Small_P,1762,0,4.048604222902335,7,2014
Small_SIL,1762,24,0.8320397456451433,7,2014
Uninsured,1762,719,11.991369002979837,7,2014
ANT_BR,2099,260,4.123429325085735,7,2015
ANT_BR_HSA,2099,18,2.1064125257195645,7,2015
ANT_G,2099,15,224.33576060883897,7,2015
ANT_G3,2099,1,205.51165412213723,7,2015
ANT_P,2099,10,477.31411598115017,7,2015
ANT_P3,2099,0,507.08042643231715,7,2015
ANT_SIL,2099,474,59.502132275379985,7,2015
ANT_SIL3,2099,44,41.57635802455081,7,2015
BS_BR,2099,18,0.2588439709346593,7,2015
BS_BR_HSA,2099,3,0.1256067469262212,7,2015
BS_G,2099,19,59.39603862262223,7,2015
BS_P,2099,12,134.14884842100463,7,2015
BS_SIL,2099,111,8.629397916551326,7,2015
HN_BR,2099,8,0.0034934418532903875,7,2015
HN_G,2099,1,2.000609863291317,7,2015
HN_P,2099,0,8.013454062511748,7,2015
HN_SIL,2099,11,0.37964844000095316,7,2015
KA_BR,2099,116,1.1872817924788888,7,2015
KA_G,2099,13,135.08705138266697,7,2015
KA_P,2099,21,185.60293503594482,7,2015
KA_SIL,2099,250,18.805532000797175,7,2015
Small_BR,2099,19,0.1865632109965031,7,2015
Small_G,2099,4,2.7564678535534446,7,2015
Small_P,2099,2,5.208098771070188,7,2015
Small_SIL,2099,38,1.10765468607752,7,2015
Uninsured,2099,631,14.552184485538525,7,2015
ANT_BR,2136,262,3.264293232664988,7,2016
ANT_BR_HSA,2136,68,1.4716990746553946,7,2016
ANT_G,2136,7,188.57675120716436,7,2016
ANT_G3,2136,0,191.75131528932033,7,2016
ANT_P,2136,3,385.5118998027232,7,2016
ANT_P3,2136,0,508.22921119508413,7,2016
ANT_SIL,2136,418,46.960288087996126,7,2016
ANT_SIL3,2136,14,38.830939906793844,7,2016
BS_BR,2136,15,0.22673184683193137,7,2016
BS_BR_HSA,2136,1,0.11703671018565164,7,2016
BS_G,2136,21,62.94234293017213,7,2016
BS_P,2136,5,465.80206410465956,7,2016
BS_SIL,2136,100,6.774371090500734,7,2016
HN_BR,2136,4,0.0025869325205756183,7,2016
HN_G,2136,0,1.0547472769421626,7,2016
HN_P,2136,1,2.517718861471474,7,2016
HN_SIL,2136,15,0.20461310996343293,7,2016
KA_BR,2136,127,0.9366735497738129,7,2016
KA_BR_HSA,2136,25,0.45112330597105016,7,2016
KA_G,2136,18,84.28802654428205,7,2016
KA_P,2136,22,115.15919362443704,7,2016
KA_SIL,2136,320,13.714292477218045,7,2016
Small_BR,2136,22,0.13821650236788144,7,2016
Small_G,2136,6,1.8141692280165496,7,2016
Small_P,2136,0,2.744106185832372,7,2016
Small_SIL,2136,74,0.777040329255701,7,2016
Uninsured,2136,588,11.73854759319551,7,2016
ANT_BR,2059,169,1.9685656458729874,7,2017
ANT_BR_HSA,2059,48,0.9601639566681415,7,2017
ANT_G,2059,4,139.91330893415454,7,2017
ANT_G3,2059,0,102.33238073996206,7,2017
ANT_P,2059,1,304.5794968271055,7,2017
ANT_P3,2059,0,268.50978027893984,7,2017
ANT_SIL,2059,264,33.12480747664055,7,2017
ANT_SIL3,2059,20,24.944296690966457,7,2017
BS_BR,2059,14,0.20415316093276073,7,2017
BS_BR_HSA,2059,2,0.0937216002497037,7,2017
BS_G,2059,11,71.94781494675104,7,2017
BS_G3,2059,0,17.475502814632335,7,2017
BS_P,2059,1,837.7862857682125,7,2017
BS_P3,2059,1,54.6209287257255,7,2017
BS_SIL,2059,84,6.939933543602959,7,2017
BS_SIL3,2059,8,2.4263159492126203,7,2017
HN_BR,2059,6,0.002036791419186208,7,2017
HN_G,2059,1,1.172418026070177,7,2017
HN_P,2059,2,3.533012488435974,7,2017
HN_SIL,2059,11,0.1949683139230281,7,2017
KA_BR,2059,170,0.5379342403620958,7,2017
KA_BR_HSA,2059,29,0.2756838392100845,7,2017
KA_G,2059,25,50.25542622069554,7,2017
KA_G_COIN,2059,14,43.482437120454925,7,2017
KA_P,2059,25,71.58993785582427,7,2017
KA_SIL,2059,352,8.831195526799874,7,2017
Small_BR,2059,73,0.07626740381198242,7,2017
Small_G,2059,5,0.9725529470066918,7,2017
Small_P,2059,5,1.3951591926453069,7,2017
Small_SIL,2059,165,0.42122102811524453,7,2017
Uninsured,2059,549,8.432291945596154,7,2017
ANT_BR,2060,121,1.5941841945999473,7,2018
ANT_BR_HSA,2060,19,0.9088121465459202,7,2018
ANT_G,2060,4,163.51792276899334,7,2018
ANT_P,2060,0,572.6676124078405,7,2018
ANT_SIL,2060,117,40.425503332367214,7,2018
BS_BR,2060,33,0.14041152294114664,7,2018
BS_BR_HSA,2060,6,0.06769458080401913,7,2018
BS_G,2060,7,60.72132600268673,7,2018
BS_G3,2060,2,13.708964122771325,7,2018
BS_P,2060,0,1010.3440767461024,7,2018
BS_P3,2060,0,68.35626916950731,7,2018
BS_SIL,2060,66,8.460083214923193,7,2018
BS_SIL3,2060,27,2.088777384259372,7,2018
KA_BR,2060,184,0.3828370811782935,7,2018
KA_BR_HSA,2060,29,0.19244709261083978,7,2018
KA_G,2060,64,31.031774679105244,7,2018
KA_G_COIN,2060,82,26.855593081446465,7,2018
KA_P,2060,29,41.53153385779964,7,2018
KA_SIL,2060,279,8.167213421906187,7,2018
Small_BR,2060,100,0.049236265277105215,7,2018
Small_G,2060,35,0.6791174901913944,7,2018
Small_P,2060,4,1.0142498471787726,7,2018
Small_SIL,2060,291,0.3271749425187966,7,2018
Uninsured,2060,561,6.767184646444944,7,2018
ANT_BR,1869,93,1.2590062793707144,7,2019
ANT_BR_HSA,1869,13,0.6448241644058926,7,2019
ANT_G,1869,7,96.5749272111649,7,2019
ANT_P,1869,1,295.46504347409706,7,2019
ANT_SIL,1869,74,30.281301756313,7,2019
BS_BR,1869,20,0.127171172237719,7,2019
BS_BR_HSA,1869,4,0.06209843125907267,7,2019
BS_G,1869,1,63.52336865879987,7,2019
BS_G3,1869,2,11.135998099244047,7,2019
BS_P,1869,1,1189.3291431263704,7,2019
BS_P3,1869,0,60.075632628585126,7,2019
BS_SIL,1869,43,8.214742078272998,7,2019
BS_SIL3,1869,17,1.6285741660712412,7,2019
KA_BR,1869,144,0.31281289627826353,7,2019
KA_BR_HSA,1869,39,0.14933142875514957,7,2019
KA_G,1869,25,30.453967363420468,7,2019
KA_G_COIN,1869,58,25.15863108416767,7,2019
KA_P,1869,17,41.38365400220837,7,2019
KA_SIL,1869,255,5.878162811083786,7,2019
Small_BR,1869,102,0.030658171236192962,7,2019
Small_G,1869,23,0.5169398191059839,7,2019
Small_P,1869,5,0.7860040301815044,7,2019
Small_SIL,1869,352,0.20010626585581753,7,2019
Uninsured,1869,573,5.8079008815147795,7,2019
ANT_BR,675,18,1.5177992678525394,8,2014
ANT_BR_HSA,675,3,0.7773461125868577,8,2014
ANT_G,675,6,126.20869159582024,8,2014
ANT_P,675,3,316.6484608737301,8,2014
ANT_SIL,675,32,26.950445029235173,8,2014
BS_BR,675,10,0.06604490499063966,8,2014
BS_BR_HSA,675,6,0.03205201043887006,8,2014
BS_G,675,10,17.34116902936827,8,2014
BS_P,675,10,37.186428714473145,8,2014
BS_SIL,675,70,2.296420528774224,8,2014
HN_BR,675,11,8.508334372662389e-4,8,2014
HN_G,675,1,0.7237241914867117,8,2014
HN_P,675,0,3.447719904443668,8,2014
HN_SIL,675,4,0.11225784699365875,8,2014
KA_BR,675,44,0.3348525107228876,8,2014
KA_G,675,8,51.56262083753454,8,2014
KA_P,675,8,75.47168960764479,8,2014
KA_SIL,675,137,6.048536333452886,8,2014
Small_BR,675,16,0.04119523678361177,8,2014
Small_G,675,2,1.2579586044862474,8,2014
Small_P,675,0,2.1872483130748126,8,2014
Small_SIL,675,33,0.28122287887925584,8,2014
Uninsured,675,243,4.505264833789638,8,2014
ANT_BR,763,15,1.9337945531758347,8,2015
ANT_BR_HSA,763,4,0.989089455317912,8,2015
ANT_G,763,3,133.9179479576199,8,2015
ANT_P,763,2,356.3691806020651,8,2015
ANT_SIL,763,49,30.527371794226337,8,2015
BS_BR,763,21,0.0985178559644963,8,2015
BS_BR_HSA,763,3,0.04783298195504341,8,2015
BS_G,763,6,23.375081283650943,8,2015
BS_P,763,4,52.89336884787422,8,2015
BS_SIL,763,91,3.308953990745197,8,2015
HN_BR,763,4,0.0014618462886571227,8,2015
HN_G,763,0,1.1191564141462589,8,2015
HN_P,763,0,6.446143006885194,8,2015
HN_SIL,763,5,0.17783229900867584,8,2015
KA_BR,763,83,0.46632478092966173,8,2015
KA_G,763,12,55.53496384512852,8,2015
KA_P,763,12,76.40339713519428,8,2015
KA_SIL,763,177,7.4749636562972235,8,2015
Small_BR,763,22,0.06682484777253887,8,2015
Small_G,763,1,2.0495313252381804,8,2015
Small_P,763,1,3.9461066191826437,8,2015
Small_SIL,763,32,0.44050168827236685,8,2015
Uninsured,763,216,5.411653213060783,8,2015
ANT_BR,775,41,1.43487925152819,8,2016
ANT_BR_HSA,775,9,0.6364460738450836,8,2016
ANT_G,775,5,105.87119467455113,8,2016
ANT_P,775,2,245.8804355744622,8,2016
ANT_SIL,775,62,22.87026241932956,8,2016
BS_BR,775,10,0.09383258330587924,8,2016
BS_BR_HSA,775,6,0.048526373592102386,8,2016
BS_G,775,6,30.240923141601794,8,2016
BS_P,775,1,259.1697223038791,8,2016
BS_SIL,775,50,2.9489716364573284,8,2016
HN_BR,775,5,0.001240054359799944,8,2016
HN_G,775,0,0.7947514028245781,8,2016
HN_P,775,1,2.7811962965103665,8,2016
HN_SIL,775,5,0.11680081172800288,8,2016
KA_BR,775,73,0.366798186056578,8,2016
KA_BR_HSA,775,22,0.17605745142137025,8,2016
KA_G,775,11,37.29127999317992,8,2016
KA_P,775,11,51.459735367527664,8,2016
KA_SIL,775,196,5.683051523037478,8,2016
Small_BR,775,24,0.04905424409534257,8,2016
Small_G,775,0,1.0589047054946037,8,2016
Small_P,775,1,1.6227377529639873,8,2016
Small_SIL,775,37,0.2864264234249733,8,2016
Uninsured,775,197,4.116771754822966,8,2016
ANT_BR,753,18,0.8239650779098837,8,2017
ANT_BR_HSA,753,8,0.39887354252497015,8,2017
ANT_G,753,2,93.23644648974788,8,2017
ANT_P,753,1,289.991885114121,8,2017
ANT_SIL,753,33,16.93351090171799,8,2017
BS_BR,753,7,0.055210964919216614,8,2017
BS_BR_HSA,753,5,0.025430322619086197,8,2017
BS_G,753,4,19.135238506589072,8,2017
BS_G3,753,0,12.213524023471392,8,2017
BS_P,753,1,173.08757240389764,8,2017
BS_P3,753,0,76.75331196375525,8,2017
BS_SIL,753,62,1.88524781971605,8,2017
BS_SIL3,753,1,1.2811350078216877,8,2017
HN_BR,753,4,7.657523334823482e-4,8,2017
HN_G,753,2,0.7402524758293855,8,2017
HN_P,753,0,3.9620088194761762,8,2017
HN_SIL,753,6,0.08911339982521539,8,2017
KA_BR,753,101,0.16211783352581166,8,2017
KA_BR_HSA,753,14,0.08308793704762531,8,2017
KA_G,753,17,16.737431552635627,8,2017
KA_G_COIN,753,7,14.477775976568426,8,2017
KA_P,753,11,23.81859824430811,8,2017
KA_SIL,753,221,2.7538681674656185,8,2017
Small_BR,753,14,0.028391208361096543,8,2017
Small_G,753,0,0.5524281786373485,8,2017
Small_P,753,1,0.8229177339317789,8,2017
Small_SIL,753,28,0.17062739245082112,8,2017
Uninsured,753,185,2.7792631887923855,8,2017
BS_BR,732,16,0.0867040922420471,8,2018
BS_BR_HSA,732,3,0.04188415168455233,8,2018
BS_G,732,7,35.39354216047833,8,2018
BS_G3,732,1,19.400710669797583,8,2018
BS_P,732,0,367.4729277851879,8,2018
BS_P3,732,0,195.1704478766933,8,2018
BS_SIL,732,58,4.992801365647599,8,2018
BS_SIL3,732,5,2.470016811497838,8,2018
HN_BR,732,0,0.0017156933320409094,8,2018
HN_G,732,1,1.7344881386975215,8,2018
HN_P,732,0,8.143171242892087,8,2018
HN_SIL,732,4,0.38981161863785,8,2018
KA_BR,732,112,0.28433483578021074,8,2018
KA_BR_HSA,732,22,0.14288420319126327,8,2018
KA_G,732,42,25.996917056381015,8,2018
KA_G_COIN,732,40,22.24558592952299,8,2018
KA_P,732,27,35.56685706436356,8,2018
KA_SIL,732,165,6.607485477695013,8,2018
Small_BR,732,18,0.025475530672783114,8,2018
Small_G,732,0,0.8856665296965239,8,2018
Small_P,732,0,1.2844487373516504,8,2018
Small_SIL,732,22,0.44932582495706425,8,2018
Uninsured,732,189,3.2127972035993144,8,2018
BS_BR,590,10,0.051589425285642185,8,2019
BS_BR_HSA,590,1,0.025236546441571094,8,2019
BS_G,590,3,24.681445523807714,8,2019
BS_G3,590,0,10.515075963323161,8,2019
BS_P,590,0,354.7739308370152,8,2019
BS_P3,590,0,118.22820235806577,8,2019
BS_SIL,590,26,3.1847185458174576,8,2019
BS_SIL3,590,3,1.2925197893812912,8,2019
HN_BR,590,0,0.0010178831454247116,8,2019
HN_G,590,0,1.6014460035899116,8,2019
HN_P,590,0,12.854322884380146,8,2019
HN_SIL,590,0,0.30284892767875826,8,2019
KA_BR,590,70,0.15859221008043695,8,2019
KA_BR_HSA,590,17,0.07553710063757173,8,2019
KA_G,590,25,17.372535785401077,8,2019
KA_G_COIN,590,30,14.218292048761848,8,2019
KA_P,590,20,23.978128389310864,8,2019
KA_SIL,590,147,3.1549395463648437,8,2019
Small_BR,590,24,0.013364785915485844,8,2019
Small_G,590,3,0.46910799889450827,8,2019
Small_P,590,0,0.6871878123712996,8,2019
Small_SIL,590,17,0.22582249698490958,8,2019
Uninsured,590,194,2.1341371373450966,8,2019
ANT_BR,975,75,2.9187078816176135,9,2014
ANT_BR_HSA,975,7,1.4947851982939793,9,2014
ANT_G,975,19,244.67094063388024,9,2014
ANT_P,975,7,600.6222989158542,9,2014
ANT_SIL,975,264,51.834326073635815,9,2014
BS_BR,975,22,0.09562075386966276,9,2014
BS_BR_HSA,975,11,0.046714238206633445,9,2014
BS_G,975,12,20.32860327121106,9,2014
BS_P,975,5,35.104152647987114,9,2014
BS_SIL,975,147,3.0379330476411868,9,2014
HN_BR,975,14,0.001597023877378659,9,2014
HN_G,975,2,1.3124265320107664,9,2014
HN_P,975,4,5.851067961785565,9,2014
HN_SIL,975,30,0.20589866497017942,9,2014
Uninsured,975,356,7.4749271551585474,9,2014
ANT_BR,1087,180,3.510656748161685,9,2015
ANT_BR_HSA,1087,21,1.7959171261506248,9,2015
ANT_G,1087,8,250.6994641715281,9,2015
ANT_P,1087,6,676.1554235639849,9,2015
ANT_SIL,1087,312,55.854249012602,9,2015
BS_BR,1087,35,0.1366922146145553,9,2015
BS_BR_HSA,1087,16,0.06678632809201876,9,2015
BS_G,1087,23,26.030618170070618,9,2015
BS_P,1087,11,46.47882774697902,9,2015
BS_SIL,1087,206,4.1953389146396916,9,2015
HN_BR,1087,1,0.002636175261106193,9,2015
HN_G,1087,0,2.0223866421728003,9,2015
HN_P,1087,0,11.313648154888579,9,2015
HN_SIL,1087,6,0.31713875489936505,9,2015
Uninsured,1087,262,8.420216275954946,9,2015
ANT_BR,1085,158,2.488173408381295,9,2016
ANT_BR_HSA,1085,57,1.1049368362490075,9,2016
ANT_G,1085,18,197.38319729229164,9,2016
ANT_P,1085,4,516.8314816528434,9,2016
ANT_SIL,1085,281,40.009982753401324,9,2016
BS_BR,1085,47,0.13116576851212436,9,2016
BS_BR_HSA,1085,5,0.06765645966360455,9,2016
BS_G,1085,13,37.83432758638438,9,2016
BS_P,1085,3,264.8509622636322,9,2016
BS_SIL,1085,180,3.965568330791837,9,2016
