year,scenario,plan_id,resid_dollars,kink,converged
2014,zero_tau0.50,BS_P,2.06967422790822,FALSE,TRUE
2014,zero_tau0.50,BS_SIL,-0.43193140927134,FALSE,TRUE
2014,zero_tau0.50,CC_BR,0.172777789926253,FALSE,TRUE
2014,zero_tau0.50,CC_G,-0.0666797518077269,FALSE,TRUE
2014,zero_tau0.50,CC_SIL,0.0940765664438555,FALSE,TRUE
2014,zero_tau0.50,HN_BR,0.374876535444059,FALSE,TRUE
2014,zero_tau0.50,HN_G,-0.183152017724388,FALSE,TRUE
2014,zero_tau0.50,HN_G3,0.0209307232374574,FALSE,TRUE
2014,zero_tau0.50,HN_P3,-0.494560910551094,FALSE,TRUE
2014,zero_tau0.50,HN_SIL,1.20759227269594,FALSE,TRUE
2014,zero_tau0.50,HN_SIL3,-0.401840814554886,FALSE,TRUE
2014,zero_tau0.50,KA_BR,-0.342089525477631,FALSE,TRUE
2014,zero_tau0.50,KA_G,0.0516036982934569,FALSE,TRUE
2014,zero_tau0.50,KA_P,0.00825711531254944,FALSE,TRUE
2014,zero_tau0.50,KA_SIL,1.46012977735561,FALSE,TRUE
2014,zero_tau0.50,LA_G,0.0970276066646636,FALSE,TRUE
2014,zero_tau0.50,LA_P,-0.148822275199683,FALSE,TRUE
2014,zero_tau0.50,LA_SIL,3.96171352733307,FALSE,TRUE
2014,zero_tau0.50,MOL_G,0.0739161708064187,FALSE,TRUE
